_id,created_at,favorite_count,lang,retweet_count,text,user_descreption,user_favourites_count,user_followers_count,user_friends_count,user_location,user_name
62a9fa7e0773fd56d77ef23b,Wed Jun 15 14:01:09 +0000 2022,0,en,2, every tweet post help create jobs for americans and boost manufacturing buy american for america ,History of crime organized and not so much. Co Writer of Life and Times of Frank Balistrieri The Last Most Powerful Godfather of Milwaukee,127180,3333,2445,Around ,Mr. Big
62a9fa7e0773fd56d77ef23c,Wed Jun 15 14:00:53 +0000 2022,0,en,0,with the continued rise ecommerce most businesses need rethink advance their operations stay top ,Advancing warehouse operations to drive greater efficiency and productivity for more than 30 years. | An Alta Material Handling Company.,4,521,205,"Midlothian, Virginia",PeakLogix
62a9fa7e0773fd56d77ef23d,Wed Jun 15 14:00:51 +0000 2022,1,en,0,did you know trustedtrucks you can check quotes against powered pricing engine make sure you are ,A transparent and easy-to-use Carrier Qualification Platform.,79,26,42,Germany,TrustedTrucks
62a9fa7e0773fd56d77ef23e,Wed Jun 15 14:00:33 +0000 2022,0,en,0, your supply chain struggling return normal operations after disruption join our upcoming webinar lea ,Gain #logistics & #supplychain visibility with the most advanced real-time #tracking platform.,2853,7533,6914,"Chicago, IL",FourKites
62a9fa7e0773fd56d77ef23f,Wed Jun 15 14:00:25 +0000 2022,0,en,0, procurement are always the lookout for the best deal can get for businesses looking add retain ,"#GoProcure is a procurement solutions company, transforming disorganized purchasing activity into business insights leveraging AI and machine learning",48,107,108,"Duluth, GA",GoProcure
62a9fa7e0773fd56d77ef240,Wed Jun 15 14:00:10 +0000 2022,0,en,0, resilient supply chain not only forecasts and anticipates disruptions but also responds quickly operational ,"Industry-specific ERP solutions for manufacturers, distributors, & retailers/eCommerce. An eWorkplace Manufacturing solution & SAP’s strategic industry partner.",67,148,246,"US, Latin America, Asia",OptiProERP Software
62a9fa7e0773fd56d77ef241,Wed Jun 15 14:00:02 +0000 2022,0,it,0, porto koper aumentato propria capacità movimentazione container molo del arrivando ,"Siamo un'azienda che si occupa di servizi di logistica, trasporti, spedizioni e di assistenza alle imprese nel settore del commercio internazionale.",10,45,64,"Rome, Lazio",Barbarini & Foglia s.r.l.
62a9fa7e0773fd56d77ef242,Wed Jun 15 14:00:01 +0000 2022,0,en,0,how are medicaldevice firms tackling supplychain issues mdt medtronic slowdown surgical business due ,"Dividend strategy for high yield, growth, safety, blend, monthly income, sector focus, capture trading. Home to Payout, free weekly dividend newsletter.",136,5561,256,"New York, NY",Dividend.com
62a9fa7e0773fd56d77ef243,Wed Jun 15 14:00:01 +0000 2022,2,en,2,every tweet post help create jobs for americans and boost manufacturing buy american for america ,Est. 1998 - Pioneering Leaders of The Buy American Movement. Our Mission is to create jobs for Americans promote & support products #BuyAmerican #MadeinUSA #USA,29332,52369,39608,Missouri USA,The Buy American Movement - BuyDirectUSA ❤️🇺🇸
62a9fa7e0773fd56d77ef244,Wed Jun 15 13:59:26 +0000 2022,0,en,8, for those doing business with china starting next tuesday goods sourced mined produced manufactured who ,"Legal Analyst with @BLaw, focusing on #Laborlaw and #Employmentlaw. Opinions are my own, RTs ≠ Endorsements.",890,169,178,"Washington, DC",Francis Boustany
62a9fa7e0773fd56d77ef245,Wed Jun 15 13:57:36 +0000 2022,0,en,0, ddiinstructor leïla bouhali leads demand driven planner ddp session with the ddbrix simulation legrand ,"The Demand Driven Institute (DDI) was founded by Carol Ptak & Chad Smith.  DDI is the world leader in Demand Driven education, training and compliance.",272,1304,4638,,Demand Driven Inst
62a9fa7e0773fd56d77ef246,Wed Jun 15 13:57:12 +0000 2022,0,en,0,latest information germany ports read more here supplychain oceanfreight ,"Supporting businesses around the globe with customized Supply Chain Solutions, Intermodal Transportation and Warehousing",950,1424,721,"Houston, TX",Crane Worldwide Logistics
62a9fa7e0773fd56d77ef247,Wed Jun 15 13:56:46 +0000 2022,0,en,0,large retailers with deep pockets have weathered the past two years better than smes this presents supplychain ,Supply Chain/Logistics consultant & advisor. I draw on real end-to-end SCM experience. Penn Stater. Ice coffee drinker. I agree with me. Email: tomc@ltdmgmt.com,61099,1371,740,"Lehigh Valley, PA",Tom Craig
62a9fa7e0773fd56d77ef248,Wed Jun 15 13:56:29 +0000 2022,0,en,0,can you recommend anyone for this supplychain job doral click the link our bio see and more lea ,"Follow this account for geo-targeted Supply Chain job tweets in Miami, FL. Need help? Tweet us at @CareerArc!",0,239,202,"Miami, FL",MiamiFL S-Chain
62a9fa7e0773fd56d77ef249,Wed Jun 15 13:56:29 +0000 2022,1,en,1, how are going make your life better there are many ways our know how experts spoke about supplychain ,Eclipse Automation works with leading manufacturers across industries to design and build automation solutions for products that change the world.,895,808,266,"Cambridge, Ontario",Eclipse Automation
62a9fa7e0773fd56d77ef24a,Wed Jun 15 13:55:59 +0000 2022,0,en,0,check out our latest supplychain openings tennessee clicking the link our bio ,Follow this account for geo-targeted Supply Chain job tweets in Tennessee Non-Metro. Need help? Tweet us at @CareerArc!,0,235,194,Tennessee,Tennessee S-Chain
62a9fa7e0773fd56d77ef24b,Wed Jun 15 13:55:44 +0000 2022,0,en,8, for those doing business with china starting next tuesday goods sourced mined produced manufactured who ,"@BLaw's Director of Analysis | @haverfordedu | @WashULaw | @smithschool
@BLaw Analysts: https://t.co/MRRMeNhduv
⚾️ & ☕
RT ≠ endorsements",12537,3171,5326,"Washington, DC",Kristyn Hyland
62a9fa7e0773fd56d77ef24c,Wed Jun 15 13:55:32 +0000 2022,0,en,0,new job planning manager location cumbria salary kpa kpa jobs supplychain logistics,"For our official Twitter follow @Cast_UK Find the latest roles in Business Change & Transformation, HR, Procurement, Buying, Supply Chain and Logistics here.",155,374,937,"Manchester, Birmingham, London",Cast UK Jobs
62a9fa7e0773fd56d77ef24d,Wed Jun 15 13:55:24 +0000 2022,0,en,0,supply chain team leader worcester confidential supplychainjobs supplychain supplychaincareers ,"Thousands of top Procurement & Supply Chain jobs posted every week from the world's leading employers. Search, apply and upload your CV today. Free to register.",196,10849,48,"Islington, London",Supply Chain Online
62a9fa7e0773fd56d77ef24e,Wed Jun 15 13:55:23 +0000 2022,0,en,0,head supply chain united kingdom confidential supplychainjobs supplychain supplychaincareers ,"Thousands of top Procurement & Supply Chain jobs posted every week from the world's leading employers. Search, apply and upload your CV today. Free to register.",196,10849,48,"Islington, London",Supply Chain Online
62a9fa7e0773fd56d77ef24f,Wed Jun 15 13:55:23 +0000 2022,0,en,0,supplier quality engineer surrey confidential supplychainjobs supplychain supplychaincareers ,"Thousands of top Procurement & Supply Chain jobs posted every week from the world's leading employers. Search, apply and upload your CV today. Free to register.",196,10849,48,"Islington, London",Supply Chain Online
62a9fa7e0773fd56d77ef250,Wed Jun 15 13:55:23 +0000 2022,0,en,0,supply chain analyst lancashire speedy support services ltd supplychainjobs supplychain supplychaincareers ,"Thousands of top Procurement & Supply Chain jobs posted every week from the world's leading employers. Search, apply and upload your CV today. Free to register.",196,10849,48,"Islington, London",Supply Chain Online
62a9fa7e0773fd56d77ef251,Wed Jun 15 13:55:23 +0000 2022,0,en,0,materials handler peterborough choice rec supplychainjobs supplychain supplychaincareers ,"Thousands of top Procurement & Supply Chain jobs posted every week from the world's leading employers. Search, apply and upload your CV today. Free to register.",196,10849,48,"Islington, London",Supply Chain Online
62a9fa7e0773fd56d77ef252,Wed Jun 15 13:55:23 +0000 2022,0,en,0,regional supplier manager reading concept resourcing supplychainjobs supplychain supplychaincareers ,"Thousands of top Procurement & Supply Chain jobs posted every week from the world's leading employers. Search, apply and upload your CV today. Free to register.",196,10849,48,"Islington, London",Supply Chain Online
62a9fa7e0773fd56d77ef253,Wed Jun 15 13:55:19 +0000 2022,0,en,0, have supplychain jobs open today dfw check them out via the link our bio ,"Follow this account for geo-targeted Supply Chain job tweets in DFW, Texas. Need help? Tweet us at @CareerArc!",0,268,197,"DFW, Texas",Dallas S-Chain
62a9fa7e0773fd56d77ef254,Wed Jun 15 13:55:18 +0000 2022,0,en,0,become supply chain leader read the books supplychain ,CEO Apollo Solutions. Professor. Multi-Genre author.13 books on Amazon. Leadership by Storytelling. Lean & Six Sigma Black Belt. Navy Supply Corps Captain Retd.,287,2820,2520,"Wisconsin, USA",Dr Tom DePaoli
62a9fa7e0773fd56d77ef255,Wed Jun 15 13:55:03 +0000 2022,0,en,6, the impact artificial intelligence injection molding artificialintelligence technology machinelearning deeplear ,"Data Scientist by day, geek tech gamer junky by night

Posts and retweets do not necessarily reflect my views or opinions... usually it's my bot misbehaving",33703,9799,10383,interwebs,iGeek
62a9fa7e0773fd56d77ef256,Wed Jun 15 13:54:32 +0000 2022,0,en,0, healthcare increasingly embraces digital transformation and employs more modern data strategies predictive and ,"New England's leading ISO certified provider of Printing, Kitting, Mailing and Fulfillment services...since 1948.",12,247,311,"Cranston, Rhode Island, USA",The Allied Group
62a9fa7e0773fd56d77ef257,Wed Jun 15 13:54:10 +0000 2022,0,en,0,don shy score job like warehouse pharmacy order selector cvs health asking for referrals ,"Follow this account for geo-targeted Supply Chain job tweets in Kansas City, KS. Need help? Tweet us at @CareerArc!",0,263,188,"Kansas City, KS",KansasCity S-Chain
62a9fa7e0773fd56d77ef258,Wed Jun 15 13:54:06 +0000 2022,0,en,0,process management ibp helps manage and track supplychain processes and enables collaboration breaking ,"ArganoSCMO2 has been providing supply chain consultation and expertise since 2001, focusing on maximizing the value of the full SAP SCM suite of products.",1404,198,519,"Atlanta, GA",ArganoSCMO2
62a9fa7e0773fd56d77ef259,Wed Jun 15 13:54:04 +0000 2022,0,en,6, the impact artificial intelligence injection molding artificialintelligence technology machinelearning deeplear ,"Official news and insights. Top 10 influencer #gdpr, #privacy, #ai, #dataprotection, #ml, #cybersecurity, #ibm,  #dataprivacy, #ccpa, #infosec, #security, #data",78621,7267,1,"England, United Kingdom",Data Governance Framework
62a9fa7e0773fd56d77ef25a,Wed Jun 15 13:54:01 +0000 2022,0,en,6, curb china grip antimony therefore the house armed services committee released draft legislation june ,"Day/Swing trader and investor, posts are MY ideas/watchlist📈💰",8541,754,143,,TaterChip
62a9fa7e0773fd56d77ef25b,Wed Jun 15 13:53:27 +0000 2022,5,en,6,the impact artificial intelligence injection molding artificialintelligence technology machinelearning ,"https://t.co/ZqxC0kYMSK - Provides 360-degree coverage of the latest #News in #Education, #Science, #Technology, #Health, #Business, #Cryptocurrency, and more.",1501,1528,1912,"New Delhi, India",Direct News 99
62a9fa7e0773fd56d77ef25c,Wed Jun 15 13:52:27 +0000 2022,0,en,3, our procurement and supplychain solutions yash gives breakdown some the most insightful topics seen ,Procurement Leaders™ is the world’s largest and most valued procurement network and intelligence platform.,858,21128,901,London,Procurement Leaders
62a9fa7e0773fd56d77ef25d,Wed Jun 15 13:52:20 +0000 2022,0,en,6, curb china grip antimony therefore the house armed services committee released draft legislation june ,Full time front loader. Not investment advice. Here for the multi baggers and good vibes!💰💰💰,11258,768,232,,Wild_Horizon_Tradez
62a9fa7e0773fd56d77ef25e,Wed Jun 15 13:52:19 +0000 2022,0,en,0, have supplychain jobs open today troymi check them out via the link our bio ,"Follow this account for geo-targeted Supply Chain job tweets in Troy, MI. Need help? Tweet us at @CareerArc!",0,265,189,"Troy, MI",TroyMI S-Chain
62a9fa7e0773fd56d77ef25f,Wed Jun 15 13:51:14 +0000 2022,1,lt,1, vgo vgb vaga nsav xrpledger xrp bnb layer lca lci supplychain staking ,interoperability,3036,131,296,,dNs | Quamfy Vagabond
62a9fa7e0773fd56d77ef260,Wed Jun 15 13:51:07 +0000 2022,0,en,6, curb china grip antimony therefore the house armed services committee released draft legislation june ,"I document my own #pennystock and #bigboard day/swing #trading. Tweets are not advice. I have 90yo shriveled nuts. Not an MJ expert, just a fan of the product.",28698,15245,3516,NY,Alan Weedspan
62a9fa7e0773fd56d77ef261,Wed Jun 15 13:50:28 +0000 2022,1,en,1,drone delivery year gestation for amazon prime air drones dronedelivery ,"Industry Analyst & Host of Talking Logistics, an online video talk show where I interview Thought Leaders & Newsmakers in the Supply Chain & Logistics Industry",1215,3654,593,,Adrian Gonzalez
62a9fa7e0773fd56d77ef262,Wed Jun 15 13:50:16 +0000 2022,0,en,6, curb china grip antimony therefore the house armed services committee released draft legislation june ,👊 P/T OTC trader. Posts aren't investment advice! Always do your own research! Patience and DD are 🔑 👊 #staygreen #patiencepays,67734,25738,728,,Joe Cazz
62a9fa7e0773fd56d77ef263,Wed Jun 15 13:50:07 +0000 2022,0,en,3, national virtual training pharmaceutical supplychain platform with lagos amuwo apapa king and surulere ,"B. Pharm, Clin Pharm.
Note: All medicines are potential poisons",445,70,308,,Pharm. Abiodun
62a9fa7e0773fd56d77ef264,Wed Jun 15 13:48:41 +0000 2022,0,en,0,with staffing shortages supplychain challenges amp evolving consumer behaviors profit margins are tighter than ,An end-to-end AP and Payment Automation solution that integrates with 1000s of accounting systems.,312,1217,1305,"Boston, MA",MineralTree
62a9fa7e0773fd56d77ef265,Wed Jun 15 13:48:08 +0000 2022,0,en,3, thanks craig hillier paul and sean harapko from for joining the ceoleadershipcouncil for enlightening disc ,Comms Director for @GlobalBiz - promoting  & defending an open economy that welcomes companies to invest in the US | @DietCoke addict. | Tweets are my own.,3161,519,1067,"Washington, DC",Jessica Cahill
62a9fa7e0773fd56d77ef266,Wed Jun 15 13:48:06 +0000 2022,0,en,0, inflation peaking factors need solved asap avoid stagflation russiaukrainewar amp fix ,Investidea your go to place for investment ideas (IDEAS are NOT investment advice),4343,482,2891,"Hedge End, England",Investidea
62a9fa7e0773fd56d77ef267,Wed Jun 15 13:47:54 +0000 2022,0,en,6, observations from kubeconeu peak maturity big push for platforms top everyone talking supp ,"Compose cloud infrastructure and services into custom platform APIs.  A @CloudNativeFdn project, created by @upbound_io. Join the community https://t.co/KIx9GC52Uv",1264,5215,42,,crossplane
62a9fa7e0773fd56d77ef268,Wed Jun 15 13:47:17 +0000 2022,0,en,1, our coo quoted find out what she has say about the indian government policies ,Founder @Market_Orders | Worlds 1st #Blockchain #Author | FT100DigitalPioneer |#Tech100Women | #Speaker| #Entrepreneur | #womeninblockchain #womenintech |,3415,1548,3739,"London, England",Sukhi Jutla
62a9fa7e0773fd56d77ef269,Wed Jun 15 13:47:12 +0000 2022,0,en,2, our coo guest the business without bullshit podcast she shared her journey female entrepreneur amp ,Founder @Market_Orders | Worlds 1st #Blockchain #Author | FT100DigitalPioneer |#Tech100Women | #Speaker| #Entrepreneur | #womeninblockchain #womenintech |,3415,1548,3739,"London, England",Sukhi Jutla
62a9fa7e0773fd56d77ef26a,Wed Jun 15 13:46:57 +0000 2022,0,en,0, the transition greenenergy communities the source the supplychain face double burden adverse effe ,"Standing with those harmed to hold companies to account for human rights abuses, environmental harm and corruption. #bizhumanrights",6464,4122,2378,"London, England",RAID
62a9fa7e0773fd56d77ef26b,Wed Jun 15 13:46:42 +0000 2022,1,en,0, the final countdown opticon here supplychain conference ,"Introducing the next generation web-based optimization studio that enables you to build high-fidelity models from anywhere, ready to be deployed.",29,16,51,"Ann Arbor, MI",Optilogic
62a9fa7e0773fd56d77ef26c,Wed Jun 15 13:46:36 +0000 2022,0,en,1, richmint dao can provide secure way recording information about responsible parties and their actions suppl ,,3605,37,52,,estemax
62a9fa7e0773fd56d77ef26d,Wed Jun 15 13:46:02 +0000 2022,0,en,0,got fastener industry news share with link magazine and will get the word out for you easy submit ,The National Magazine for Fastener Distributors. We're The Nuts & Bolts of Your Advertising Program! #ThinkLINK #fasteners #mfg #distribution #fastenernews,6055,2461,1564,"Naples, FL",Link Magazine
62a9fa7e0773fd56d77ef26e,Wed Jun 15 13:45:09 +0000 2022,0,de,0,auf dem automobilgipfel auto summit hatte bundeskanzlerin angela merkel den datenraum zur top priorität der ,#digital #marketing #businessdevelopment #europäer,3107,106,246,"Bonn, Deutschland",tompeschke
62a9fa7e0773fd56d77ef26f,Wed Jun 15 13:45:08 +0000 2022,0,en,3, national virtual training pharmaceutical supplychain platform with lagos amuwo apapa king and surulere ,The Podcasting Leader in #Pharmacy. We’re the #UberPodcasting Platform for @Pharmacists. #TogetheRx #twitteRx & #USPhArmy | #Pharmacists # 1 FAN 🎙 EST. 2009,24983,27319,8073,United States,Pharmacy Podcast Network
62a9fa7e0773fd56d77ef270,Wed Jun 15 13:44:56 +0000 2022,0,en,0,new job account manager location castleford salary kpa kpa jobs supplychain logistics,"For our official Twitter follow @Cast_UK Find the latest roles in Business Change & Transformation, HR, Procurement, Buying, Supply Chain and Logistics here.",155,374,937,"Manchester, Birmingham, London",Cast UK Jobs
62a9fa7e0773fd56d77ef271,Wed Jun 15 13:44:49 +0000 2022,0,en,0,aix sunexpress selects safran economy seat aircargo airfreight supplychain ,"Latest Shipping & Freight News, Information + Videos from around the world. #Shipping #Freight #Logistics #Trucking #SupplyChain #AirCargo #Maritime #SeaFreight",4,142,547,,Shipping & Freight Updates
62a9fa7e0773fd56d77ef272,Wed Jun 15 13:44:36 +0000 2022,0,en,6, observations from kubeconeu peak maturity big push for platforms top everyone talking supp ,News and podcasts for developers,5887,30557,1024,Houston + Omaha,Changelog
62a9fa7e0773fd56d77ef273,Wed Jun 15 13:43:59 +0000 2022,0,en,0,are you date there are key elements minimize risks from supplychain attacks and experience only num ,HolistiCyber was founded with a mission to assist organizations in defending themselves in a new phase of evolution in cyber threats. #DefendWhatMatters,617,451,301,"New York, USA",HolistiCyber Inc. #DefendWhatMatters
62a9fa7e0773fd56d77ef274,Wed Jun 15 13:43:41 +0000 2022,7,en,3,thanks craig hillier paul and sean harapko from for joining the ceoleadershipcouncil for enlighte ,"As the premier voice of international companies in the United States, we promote and defend an open economy that welcomes companies to invest in America.",904,1822,967,"Washington, DC",Global Business Alliance
62a9fa7e0773fd56d77ef275,Wed Jun 15 13:43:31 +0000 2022,0,en,6, curb china grip antimony therefore the house armed services committee released draft legislation june ,CEO - @RedBerylMining #RBMC. OEF Army Veteran. Family Man. Mentor. Private Investor. 14 Year #OTC Stock Investor. #Startup Rebuilder. Sunnyland Evolved. ⛏,39131,19853,506,Mining throughout the US,☀️Alex Sunderland☀️
62a9fa7e0773fd56d77ef276,Wed Jun 15 13:42:45 +0000 2022,8,en,6, curb china grip antimony therefore the house armed services committee released draft legislation ,Official Account of Xtra Energy Corp. OTCMarkets: $XTPT. Exploring #UnitedStates #Antimony Deposits.,1,26,9,"Austin, Texas",Xtra Energy Corp.
62a9fa7e0773fd56d77ef277,Wed Jun 15 13:42:17 +0000 2022,0,en,0,rndc looking for teammates like you see our latest supplychain job openings including customer service rep ,Follow this account for geo-targeted Supply Chain job tweets in DC Metro. Need help? Tweet us at @CareerArc!,0,255,193,"Washington, DC",WashingtonDC S-Chain
62a9fa7e0773fd56d77ef278,Wed Jun 15 13:42:08 +0000 2022,0,en,0,new job senior buyer location renfrew salary benefits jobs supplychain logistics,"For our official Twitter follow @Cast_UK Find the latest roles in Business Change & Transformation, HR, Procurement, Buying, Supply Chain and Logistics here.",155,374,937,"Manchester, Birmingham, London",Cast UK Jobs
62a9fa7e0773fd56d77ef279,Wed Jun 15 13:42:00 +0000 2022,0,en,0,severfield enjoys record order book operating margin remains stable despite inflationary supply chain pressu ,"Daily rolling news, tailored for you
Official partner of @UK_CW

Use our hashtag #constructionbuzz",2287,194,408,Loughton,Construction Buzz
62a9fa7e0773fd56d77ef27a,Wed Jun 15 13:41:58 +0000 2022,0,en,0,this visual looks the day day effects inflation the price hamburger supplychain logistics ,"*Insights* Articles* Metrics* News* Sharing Trends, Best Practices and Global Stories for Supply Chain Management Professionals and Industry Insiders on Twitter",1215,1609,1415,Canada,Supply Chain Logistics Consulting dba
62a9fa7e0773fd56d77ef27b,Wed Jun 15 13:41:24 +0000 2022,0,en,1, survey believe smart manufacturing key organisations future success digitaltransformation technology ,,0,4975,108,Rio de janeiro,Fabricio Cavalcante
62a9fa7e0773fd56d77ef27c,Wed Jun 15 13:41:18 +0000 2022,0,en,0,this job now open rndc ashland follow and turn mobile alerts hear about jobs like these ,"Follow this account for geo-targeted Supply Chain job tweets in Richmond, VA. Need help? Tweet us at @CareerArc!",0,304,202,"Richmond, VA",Richmond SupplyChain
62a9fa7e0773fd56d77ef27d,Wed Jun 15 13:41:00 +0000 2022,0,en,0, speaker announcement delighted have debbie wall head responsible business group speak pss ,"The UK's leading event bringing together #publicsector & suppliers to deliver smarter, better & more efficient public services, July 2022 #PSS22",2764,3418,3483,"London, England",Public Sector Show
62a9fa7e0773fd56d77ef27e,Wed Jun 15 13:40:53 +0000 2022,15,en,8,for those doing business with china starting next tuesday goods sourced mined produced manufactu ,Bloomberg Law @BLaw Team Lead for Transactions: Creating innovative and analytical content and tools for corporate transactional lawyers. RTs≠endorsements.,4132,526,1000,,Diane Holt
62a9fa7e0773fd56d77ef27f,Wed Jun 15 13:40:18 +0000 2022,0,en,1, the economy dependent manufacturing and exporting and amp advocating for the development opportunities ,Canadian Manufacturers & Exporters is Canada's largest trade and industry association.,1140,7029,2105,"ÜT: 45.1147114,-75.6656944",CME-MEC
62a9fa7e0773fd56d77ef280,Wed Jun 15 13:40:11 +0000 2022,0,en,1,workers strikes threaten worsen supply chain bottlenecks holosail holosailtech ,Bridge the tech gap between the US and the rest of the global maritime industry using Holo Sail Technology® - incorporating practical software solutions,346,1190,37,United States,Holo Sail Tech INC
62a9fa7e0773fd56d77ef281,Wed Jun 15 13:40:06 +0000 2022,0,en,1, survey believe smart manufacturing key organisations future success digitaltransformation ,,26,1,182,,Ranger4Aaron
62a9fa7e0773fd56d77ef282,Wed Jun 15 13:39:24 +0000 2022,0,en,0, been posting tips for bidding supplychain contracts but should you bidding the first place here ,Connecting #womenowned businesses to #supplychain buyers | Creating small business #actionplans in @NotionHQ | Writing my 1st 📕 | Exploring the #metaverse,1413,268,281,Toronto,Stephanie Fontaine
62a9fa7e0773fd56d77ef283,Wed Jun 15 13:39:01 +0000 2022,0,en,0, traceability enables companies identify and capture data for key supply chain metrics that help build measur ,"Systech is the global technology leader in anti-counterfeiting, product safety, consumer and brand protection.",617,818,704,Princeton,Systech
62a9fa7e0773fd56d77ef284,Wed Jun 15 13:38:59 +0000 2022,0,en,0,register now for tomorrow webinar covering fsma food defense requirements and the elements food defense ,"We enjoy long walks on the beach, sunsets, and automating your processes and improving ROI to ensure a happy workforce, happy suppliers, and happy auditors.",282,2455,448,"Westminster, CO",TraceGains
62a9fa7e0773fd56d77ef285,Wed Jun 15 13:38:27 +0000 2022,0,fr,0,arefim réalise pour france centre logistique immobilier supplychain ,"VoxLog, la voix logistique au service des décideurs. #Logistique #SupplyChain #Mobilité #Transports #Ecommerce #Digital",121,2888,523,,VoxLog
62a9fa7e0773fd56d77ef286,Wed Jun 15 13:38:27 +0000 2022,0,en,0, have supplychain jobs open today nashville check them out via the link our bio ,"Follow this account for geo-targeted Supply Chain job tweets in Nashville, TN. Need help? Tweet us at @CareerArc!",0,241,200,"Nashville, TN",Nashville S-Chain
62a9fa7e0773fd56d77ef287,Wed Jun 15 13:37:43 +0000 2022,0,en,1, too much stuff despite supply chain issues retailers around the world are stuck with excess stock usa has billio ,"writer, editor, instructional design, tech consultant. I love fun, music, movies, good food, outdoors, hockey [support Sweden], new tech... and all that is J LO",5978,632,1091,"London, UK",Chris Haverly
62a9fa7e0773fd56d77ef288,Wed Jun 15 13:37:43 +0000 2022,18,en,6, observations from kubeconeu peak maturity big push for platforms top everyone tal ,Getting your best ideas into the world to see what happens (a @Changelog pod with @GerhardLazu),111,341,0,The Changelog Community,Ship It! 🚀
62a9fa7e0773fd56d77ef289,Wed Jun 15 13:36:36 +0000 2022,0,en,3, supply chain management essential part business success and the journey from idea creation end product comp ,لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير.,5,120,145,,Mona
62a9fa7e0773fd56d77ef28a,Wed Jun 15 13:36:08 +0000 2022,0,en,0,call rvssolutions find out how jdaconsulting can help advance your logistics supplychain ,#JDASoftware #JDAconsultant #JDAsupport #JDAsupply #Logistics #SupplyChain #JDAdemand #JDAmanagement #JDAsupplymanagement #JDAimplementation,1568,179,147,USA,RVS Solutions
62a9fa7e0773fd56d77ef28b,Wed Jun 15 13:35:35 +0000 2022,0,en,0,tia president amp ceo anne reinke recently joined live last friday talk about the devastating impact the ,The Voice of Third-Party Logistics,4656,5606,571,"Alexandria, Va",Transportation Intermediaries Association (TIA)
62a9fa7e0773fd56d77ef28c,Wed Jun 15 13:35:07 +0000 2022,0,en,1, catch moderating panel the future customs trade functions brave new digital world ,"https://t.co/HjUwPzszDy…

https://t.co/gFlyz6tdek",2949,99,1638,"Chennai, India",Pranshu Bahadur
62a9fa7e0773fd56d77ef28d,Wed Jun 15 13:35:03 +0000 2022,0,en,0,how cybersecurity readiness prevents small and medium businesses smbs from fueling supply chain attacks via ,Gotham Technology Group is in the business of providing guidance and direction to IT professionals.,497,733,341,"Montvale, NJ",Gotham Tech Group
62a9fa7e0773fd56d77ef28e,Wed Jun 15 13:35:01 +0000 2022,0,de,0,oil tanker docks libya sider port despite blockade maritime shipping supplychain maritimenetwork,,0,58,15,,Maritime Network
62a9fa7e0773fd56d77ef28f,Wed Jun 15 13:34:58 +0000 2022,0,en,0, inflation supplychain troubles and other challenges are big headaches companies need proactive addre ,Enterprise Risk Management Consultant; Helping insurance companies take smart risks to improve performance. #ERM #erminsights,217,108,51,"Florida, USA",Carol Williams
62a9fa7e0773fd56d77ef290,Wed Jun 15 13:34:54 +0000 2022,0,en,0,the north carolina collaboratory relies sas for iot azure harness the complex system cold chain logist ,,2,86,31,,Anil Rao
62a9fa7e0773fd56d77ef291,Wed Jun 15 13:34:39 +0000 2022,0,en,0, blog post   supplychain technology themes ,"The Best Job Board for IT & Data Jobs since 2003.
Follow us so you never miss the hottest job posts & industry insights!",2504,6851,1243,"Carmel, IN USA",icrunchdata
62a9fa7e0773fd56d77ef292,Wed Jun 15 13:34:35 +0000 2022,3,en,3,national virtual training pharmaceutical supplychain platform with lagos amuwo apapa king and surul ,Building reliable Logistics management solutions | Digital identity management solutions | Mobile apps | Enterprise management solutions | Web,2,12,231,"Ikeja, Lagos, Nigeria ",Netop Business Consulting Ltd.
62a9fa7e0773fd56d77ef293,Wed Jun 15 13:34:29 +0000 2022,0,en,1, consistency has been for one logistics provider see the wrong others not themselves perspective ,Supply Chain/Logistics consultant & advisor. I draw on real end-to-end SCM experience. Penn Stater. Ice coffee drinker. I agree with me. Email: tomc@ltdmgmt.com,61099,1371,740,"Lehigh Valley, PA",Tom Craig
62a9fa7e0773fd56d77ef294,Wed Jun 15 13:34:08 +0000 2022,0,en,0,can you recommend anyone for these supplychain jobs toledo click the link our bio see them ,"Follow this account for geo-targeted Supply Chain job tweets in Toledo, OH. Need help? Tweet us at @CareerArc!",0,266,202,"Toledo, OH",ToledoOH S-Chaintmj_
62a9fa7e0773fd56d77ef295,Wed Jun 15 13:34:04 +0000 2022,1,en,3,our procurement and supplychain solutions yash gives breakdown some the most insightful topics ,"We're a global provider of sector-specific #research and #analytics solutions, addressing the needs of businesses in today’s intelligence age. 

#procurement",274,720,169,,The Smart Cube
62a9fa7e0773fd56d77ef296,Wed Jun 15 13:32:16 +0000 2022,0,fr,2, les amp juin lab vivatech vous permet découvrir stratup une plate ,🚀 Accélérateur de #startups au service de la démarche d'#innovation et de #transformation des entreprises du territoire.📍 #LoireAtlantique et #Vendée,7583,2808,1040,"Nantes, France",Le Village by CA Atlantique Vendée
62a9fa7f0773fd56d77ef297,Wed Jun 15 13:31:59 +0000 2022,0,en,0,want work yusen logistics hiring longbeach click for details supplychain,Yusen Logistics is an award-winning #global #logistics provider with more than 60 years of expertise in #freight forwarding and #transportation.,0,65,110,,Yusen Logistics Careers
